user_id,FA-Score,AE-Score,PU-Score,RW-Score,UES-Score
8bd24b47-c1ee-4d71-8105-2a3fd5cfa094,4.33,4.67,4.33,5.0,4.58
3b565595-1b62-4686-83ff-7416693fd1b1,4.0,5.0,4.67,5.0,4.67
2a74a3f8-ed06-4982-84dd-df9858d8cc8e,3.67,4.0,3.67,4.0,3.84
7bcf1fe9-8649-469f-96da-0b04d2eee12d,3.33,3.33,4.0,3.33,3.5
139142bb-8cbf-4ef7-87fa-de2033fa78df,3.0,3.0,3.67,3.0,3.17
ad43f2ec-5d30-43a9-afee-01b7f93e5472,3.67,4.0,4.0,4.0,3.92
e013b70c-120d-4744-85f0-8b90a7a37e1e,2.67,3.67,2.33,4.0,3.17
4dcc2365-db81-403c-b708-6dbb804df755,3.67,3.33,4.33,5.0,4.08
1d89f1b0-920f-46bc-a86f-ad9f1a5acfd4,4.33,4.33,5.0,5.0,4.66
e8ab406a-5766-405f-8df7-6f9e585aa8db,4.67,3.67,4.67,5.0,4.5
6da7feda-5d4e-419d-bba5-99181930b985,4.33,5.0,3.67,4.67,4.42
8c49715c-8769-4e5e-81cc-d8eae20fe14d,2.0,2.67,3.67,2.67,2.75
92aff17d-6d4f-4efb-851e-1f47e18f65e8,4.33,4.0,4.67,4.67,4.42
da31254f-71e8-45c3-bb68-814cbd9bdca2,5.0,5.0,5.0,5.0,5.0
d8ff6875-cc57-4a83-92f6-de3e79e7b182,3.67,2.33,3.0,3.0,3.0
796805fe-6c87-40fe-8dfe-e382ee779a73,3.33,4.0,4.67,4.67,4.17
6ec93c6b-40d6-48a0-af07-3a70555e51fc,3.0,4.67,4.0,4.33,4.0
f1c7eef7-b0e2-48e1-a931-1773fbb78c0d,3.67,3.33,2.33,3.67,3.25
ff68d802-2ada-4703-b31a-8632a99ca967,4.33,4.0,2.0,4.33,3.66
479c81aa-7d3e-4898-a90e-9c680793c0ab,3.0,3.0,3.67,3.0,3.17
979cff05-99bb-43e9-b37b-00afc563892f,4.0,3.0,4.33,4.0,3.83
e377c812-99c2-4cde-ae89-ead1e60f01b4,4.67,4.67,4.67,5.0,4.75
5bddd243-786b-4a16-9b64-cee69771c4f5,3.0,3.0,3.33,2.67,3.0
fc2b00e8-9d6b-4b31-b25c-0ba3c2d77705,1.0,1.0,3.0,1.33,1.58
db7961e2-f4cf-4b7c-bd7b-9b6e71a0d177,1.67,2.33,4.67,4.0,3.17
99a32a4a-ff15-46bb-859b-e10da0b89713,3.33,3.67,3.67,4.0,3.67
4162b4e5-653e-476e-835b-ffb54591a101,4.0,4.0,4.33,3.33,3.92
0ce462c0-a33c-440b-986a-aa652e8f7726,4.0,3.0,5.0,3.0,3.75
4fede265-3d84-4cd4-8812-1195b119e777,4.0,4.33,3.33,4.0,3.92
330fdbd4-e005-476b-8999-d245adc22809,1.67,3.0,3.33,3.0,2.75
d73082e4-ce68-48b2-8e11-1fc9d4e846d5,3.67,3.0,4.0,3.0,3.42
bf314dc2-549d-43d5-9a5d-96b74694e768,1.0,3.0,3.0,3.0,2.5
aac83b03-352c-4c05-99cd-49370174e6e4,3.67,4.33,4.33,4.67,4.25
e1a7fd20-2768-444f-80a9-82aaf860e084,3.67,4.67,5.0,4.67,4.5
dcb98b8d-5c68-405f-aefa-601c217b408a,2.67,3.0,3.33,3.0,3.0
10fe1ed7-ae73-495e-9e9c-c58399e3197d,3.67,3.33,1.67,2.67,2.84
9b1f39c7-d776-420a-b921-e776e0b6319d,1.0,1.67,2.33,2.33,1.83
f18c6061-8f6e-42ff-a019-de3162ee0029,2.67,3.33,4.67,4.0,3.67
924a06d6-7046-4c98-9c48-f8ce0a0f128e,3.0,4.33,3.33,3.67,3.58
526e7964-1d7c-4cd3-b6d1-0c47ae685c16,3.0,4.0,5.0,4.33,4.08
a74fb314-e904-4ddf-b9f5-d3b7bd518bcd,3.67,3.33,4.67,4.33,4.0
4717c3ad-e85d-459a-b2e2-2e502c2ea3b7,4.0,4.33,4.67,5.0,4.5
3300fcc9-7164-42e1-8b02-0d1bb07b12ba,2.33,2.67,2.0,2.33,2.33
e85ecf74-3f12-43fe-9d22-c9b23c364844,4.33,4.67,4.33,5.0,4.58
cecca793-0e7c-46be-8b96-ef0f2c89741f,4.0,4.67,4.0,4.67,4.34
38e15e63-be6e-43e6-b9cc-547168c59c16,5.0,3.67,4.33,4.67,4.42
431f9503-0a0a-4ed2-955c-bd2c122fb3ba,2.0,2.0,1.67,2.0,1.92
80702cb8-cfbe-470e-8c0f-9a4474bedd86,2.0,3.67,2.33,2.67,2.67
63de7ac0-bbcf-4bcc-bd89-3ea3cedc5bab,4.0,2.33,3.67,2.33,3.08
d456eb03-b853-401f-905b-4d2d94145b53,2.67,2.67,3.67,2.67,2.92
fa53e972-9882-4067-919f-d47e659b8958,5.0,5.0,3.33,3.67,4.25
560bf2e9-a333-4cf9-a0e6-628f52a573e7,4.0,4.0,4.33,5.0,4.33
6411237f-258a-49da-82ca-5571c098a475,1.0,2.67,4.0,2.0,2.42
48e3dabd-1a58-484c-882e-47ac45c116e6,4.0,5.0,5.0,5.0,4.75
e9a17358-51bb-4080-8faa-cffb7a534251,4.0,4.0,4.0,4.0,4.0
bafd2d7d-c06e-48f3-8c31-7c4e308c71b4,5.0,5.0,5.0,5.0,5.0
9b2f130f-c92d-4b62-a914-eca326f268b6,4.33,4.67,3.67,5.0,4.42
c3dd1c18-20a5-4247-8969-8ff95c66ab0b,2.33,4.33,4.33,4.0,3.75
115b8582-535f-4585-b162-28f4f4c9e80d,3.33,4.0,4.33,4.67,4.08
feef6f89-06c0-41db-8d9f-b3b0f5c3ff01,5.0,5.0,5.0,5.0,5.0
e717290b-5418-4d5b-8f09-99b11ab1cd1f,4.67,5.0,5.0,5.0,4.92
bb29e44a-a709-4318-8e47-e693efd2114b,4.33,5.0,5.0,5.0,4.83
6d7c9b57-0a7f-4884-972c-8c4eba8f8d13,3.33,4.0,5.0,4.0,4.08
f0ac3c77-697a-41bd-a1e6-7bbbcf84c00b,2.33,3.0,4.33,3.0,3.16
60d7efa7-22c8-4053-bcf7-8afd5a16daf6,4.0,3.67,4.33,4.0,4.0
2a3b82a6-7821-408e-abb2-d835997a9a78,3.33,3.0,3.0,3.0,3.08
c15e6bc8-9998-43ed-a9fe-de40af09f6ba,2.33,3.67,4.33,5.0,3.83
b11d4d1a-e31c-42b6-984f-f68bd9ba9fd4,3.67,3.67,4.0,5.0,4.08
03ba6270-fccd-4a16-9e45-1f0a40a1cce2,3.0,4.33,5.0,5.0,4.33
85069f6f-17a7-4082-89e8-652fc62aef39,4.0,4.33,5.0,5.0,4.58
f89cd242-9c12-44ec-a664-a6aba6735750,3.0,2.33,3.67,3.67,3.17
d66bd11d-4cc2-48f4-8379-f9deefe5757f,4.0,4.67,4.33,4.0,4.25
38bcc375-369b-4258-8714-6fb76ceb9820,4.33,5.0,5.0,5.0,4.83
483b40a0-3713-4eea-92e7-9a3053303013,3.33,3.0,2.33,3.0,2.92
c74e6b9d-4f38-4250-b7ba-25de102c90d2,3.67,3.67,3.67,4.0,3.75
4f4b5ef2-7d1c-4e9b-b37f-66d10d41d366,4.33,4.0,4.33,4.67,4.33
c9d8e435-895f-4500-b4bf-f67174c9c865,4.67,4.0,4.33,4.67,4.42
129142a8-1946-4036-b1f2-bf8b96f9e3dc,2.67,2.67,4.33,4.67,3.58
5e2f9303-f3eb-4d8b-b204-953dbec32524,4.67,4.0,4.67,5.0,4.58
4d3bcbe3-f060-4965-a176-b232c8ec0499,4.0,3.67,5.0,5.0,4.42
549800c5-2a5e-439e-84eb-9db7fac55935,5.0,3.67,3.67,4.67,4.25
7deecb2d-1bf9-46e2-8a3c-c7edf41cacf9,3.67,5.0,4.0,5.0,4.42
c21ab610-3a1c-4fa8-9193-5fe91e78007d,4.33,3.33,3.67,4.67,4.0
74b121ba-ec8c-4df2-a865-e7a0753ec479,3.0,3.33,4.0,3.67,3.5
d46b5cdc-d2b0-49f4-a120-838bd5b8842f,4.33,5.0,5.0,5.0,4.83
85655b0c-e822-4b8b-83a8-610d45dccb94,3.0,3.0,3.67,3.67,3.34
b9f3524c-f355-4e01-9462-4f3e656bda5e,4.0,3.67,5.0,4.67,4.34
8cc2d696-646e-4a00-bc7d-773129c737bf,1.33,4.33,4.33,4.67,3.66
b3d4710a-aef7-4ae6-88ee-29f25c2c9122,5.0,4.33,4.0,5.0,4.58
4f9955b0-2d9c-4eeb-9845-c47b15360cab,3.67,3.0,1.67,4.67,3.25
f82c18a7-5595-4f4e-892c-c7b6f8a595aa,3.67,3.67,4.67,4.33,4.08
7e2dd174-de57-421f-a9f4-43ed0d50f65a,3.67,4.33,5.0,5.0,4.5
23ed4809-9472-4724-a0f4-b68aaa814f6c,4.33,4.33,4.67,5.0,4.58
c3c3ff07-9f63-4167-b113-64af6a53602b,1.33,3.0,3.0,3.0,2.58
d1998726-9d15-4e46-b8de-3814ff81e8c7,4.67,5.0,4.0,4.67,4.58
6ad30336-f33e-450f-ba52-fa8036189ac7,4.67,5.0,5.0,4.67,4.84
081241c7-e254-46a5-b89d-acbf6c9125ee,3.67,4.0,4.67,3.33,3.92
4011f7d5-5abc-4536-8d6c-676e08b90d27,4.0,5.0,4.0,5.0,4.5
82085313-0cf5-4218-9183-9280f768c8cb,3.67,4.0,4.67,4.0,4.08
eae918e5-cfc2-4a92-a6ea-56abf20a243c,3.67,4.0,4.0,4.33,4.0
3dffc0d5-2827-4575-9b3c-693800967721,4.0,4.0,4.0,4.33,4.08
ec70481d-44cf-4a12-94e6-855b16367ea0,3.0,4.0,4.0,4.0,3.75
c40e84d2-9389-46b5-973f-113e64d6a166,2.67,3.67,4.33,4.0,3.67
57b3cc4d-d6be-450b-8d80-2bfb4d4a2cf2,1.33,3.0,4.0,3.33,2.92
12de4c84-e228-4474-b929-592e1f1d3411,3.33,4.0,4.67,4.33,4.08
a44061a2-2ad4-4ac5-86d2-7f283b01cb13,3.67,4.0,5.0,4.0,4.17
cfff69f9-c18f-4682-8cf3-8693c676b723,3.33,3.33,2.67,4.67,3.5
5df74afc-aa7b-42dc-bfc4-e98d156d1b84,4.0,3.33,4.67,4.33,4.08
620f8eee-3d64-4f8f-b389-26570ec33e3f,5.0,5.0,5.0,5.0,5.0
e1a13723-3931-4f0e-9e99-2646db86b8c0,4.67,4.0,5.0,5.0,4.67
43d1247f-28f5-4cff-a6c6-285cd0d47b26,4.33,5.0,2.67,5.0,4.25
058f71ae-1e1a-4dac-b8f9-23f2921baef3,3.67,4.67,4.67,4.67,4.42
320be42a-2307-41be-950a-018c1d7c4c34,4.0,4.67,4.33,5.0,4.5
b5554b39-cc75-4784-9580-76cd8aff6b10,4.67,5.0,4.67,5.0,4.84
694f40f4-231d-453a-81f1-6ebc7b262872,2.0,3.33,2.67,3.0,2.75
029a5235-19a1-4ef6-9eb3-7e67ec58e738,4.33,4.33,4.0,5.0,4.42
483dcfa6-628b-4936-af84-023112ab64b8,3.33,4.67,4.0,4.67,4.17
d161a9fc-fc09-4928-a71c-124cb94722ee,2.67,2.33,3.67,2.67,2.84
a625b818-6e2c-433d-bd37-1112870c449b,5.0,4.0,4.33,5.0,4.58
bcb120c9-6e4b-4cd4-8333-a23f1518aeed,2.0,3.33,3.33,4.0,3.16
a7aa9c37-6c88-4c74-891e-077530cadd29,3.67,4.0,4.67,5.0,4.34
692ace42-b893-4351-ad68-4b1af5a0b882,1.67,3.67,4.33,4.0,3.42
202575f9-265b-4281-8773-106914b26ddd,2.67,3.67,4.33,4.0,3.67
4ae6ffb5-2832-438b-891e-b7a22fb6114f,4.0,4.33,3.33,3.67,3.83
fd4d5d15-fd25-4de7-974c-2f8527bbd156,2.67,4.67,4.0,5.0,4.08
6509dfb9-2fbb-4186-8ff7-cc4a1676a469,4.33,5.0,5.0,5.0,4.83
1d89694c-42cb-4ea6-af76-b90fc3c31098,3.67,5.0,4.67,5.0,4.58
78e0972c-e01d-4873-bf22-1310f21dce04,4.33,4.0,4.67,5.0,4.5
02e46de3-0b13-4425-8a50-0d70bdd7eb89,1.67,3.0,4.33,3.0,3.0
37b9e537-c0c3-4103-91d4-089ee3c00a95,3.33,1.67,2.33,5.0,3.08
41618334-5033-4ee2-b257-f9703e222136,3.67,4.0,4.33,4.33,4.08
c73daea4-c6c3-4130-9ed3-48c5b860cb5f,4.0,3.0,3.0,3.33,3.33
f16c4086-3f44-4852-b28f-008defb47a32,4.33,5.0,2.0,3.33,3.66
6938f9cf-627d-4102-bc52-2d070334ba47,3.33,3.67,5.0,4.33,4.08
f0544cbd-eff7-48f9-b2c0-7d6232b3e023,3.33,3.0,3.67,3.33,3.33
055ae55d-90d6-4957-8c7a-2a7cf9163013,2.33,3.0,3.67,4.0,3.25
56975ef3-14ac-49c0-8f62-1f299fcb19d3,4.33,4.0,4.33,4.0,4.16
66696839-fd8a-4346-a3f3-840c2601eb20,3.33,2.33,4.67,4.0,3.58
52bf4110-0b13-4165-9dc2-4d1a6536ab7d,3.67,4.33,4.67,4.67,4.34
9d52676c-f9ae-47af-8bd1-00c1a158287c,2.33,4.0,5.0,3.33,3.66
95d01a27-bd94-4861-ab08-9f4a2ba33066,3.0,4.33,3.33,4.33,3.75
77a689fd-3337-4133-8133-b271ebbd9e80,3.33,4.33,3.0,5.0,3.92
6c521e99-e0c0-49b5-bf59-bc38d81cfd69,2.67,4.0,5.0,4.33,4.0
00254fa7-1c10-4794-a7ea-756ab59268f8,3.0,4.33,3.67,5.0,4.0
8efe1d7e-3085-48e0-a46e-a741f60b6ede,2.67,4.0,2.67,3.0,3.08
6c32db0a-6d5c-4b9b-80f4-5ea64a39db80,4.0,5.0,4.33,5.0,4.58
89fa9528-2369-4ad3-95c9-de97800ede0a,1.67,4.0,2.67,3.67,3.0
758204bf-e2eb-400b-9127-3e09f35e1af4,2.67,3.0,4.33,3.33,3.33
56d2de13-aecb-4f98-a36b-c68f93b78d2b,2.0,4.0,5.0,4.0,3.75
87e71c4b-2b36-46bd-ab92-0f5f34a1a8b3,1.0,2.33,3.0,1.67,2.0
52d1d977-de18-45de-bf55-cec1bd33a94d,3.67,3.0,4.0,4.0,3.67
88892494-4d09-42f6-aae3-db71d8cb5de9,2.67,3.0,3.0,3.0,2.92
f4d4f847-f957-405d-a1e9-00317ca2e017,4.0,4.33,5.0,5.0,4.58
d4141ef0-32c8-4488-9b29-3f6fc98c5ba8,3.67,4.0,4.67,4.0,4.08
3db6b747-714c-45e5-b3de-34cac20224ff,5.0,5.0,5.0,5.0,5.0
f83f657c-063f-4e9c-8a3b-18bd18703ec1,3.0,2.0,3.33,2.67,2.75
a7aa4f6b-b8b9-47dd-a5e5-7fb217a637e1,4.67,4.33,4.0,5.0,4.5
5a42f446-3f9c-416f-bd11-148e0dfe82c7,1.33,2.33,3.67,1.0,2.08
0e45586a-c966-4741-b55e-1a09c683aa16,4.0,3.0,4.33,4.33,3.92
a261f6a2-c96d-47a4-87aa-2eb0b6ac077b,3.67,4.33,3.0,3.33,3.58
f1e5ee8d-ce19-4631-94d2-f899b8d67277,4.0,3.67,5.0,4.33,4.25
92afb792-dd2f-4fcf-8bd1-903aa8058327,5.0,4.67,4.0,5.0,4.67
9d660b53-4f05-4800-8d70-5b584025ee4c,2.33,2.0,3.0,2.67,2.5
1264791b-0332-420c-939c-03eda6e03e1d,4.0,4.0,4.67,4.33,4.25
cb63a75d-95e3-4059-af13-fe97e8af644b,2.67,3.0,3.0,3.0,2.92
b6da09d5-2a67-428e-9751-571373e6b2e2,1.0,1.0,2.33,1.0,1.33
53f67b05-7d64-41d5-8d09-a7daa89b587d,4.33,3.33,1.67,4.67,3.5
2a2492f0-a824-40cb-8f69-80dfec733621,4.0,4.0,4.0,4.67,4.17
d3959b20-1dc4-44e3-9ad3-9fe05860309c,5.0,5.0,5.0,5.0,5.0
c0a4a2bf-1973-4a75-b54f-28c1b904799a,4.0,3.67,5.0,4.33,4.25
f361295d-1760-42a4-bd7d-c467c994fd01,3.67,3.67,5.0,3.33,3.92
a207cd6c-ea67-4f9b-aaac-bb13a6bdb557,3.0,4.33,4.67,4.33,4.08
81d61262-d091-453b-9019-6437acbf0d26,5.0,4.67,4.67,5.0,4.84
548a700e-6cb1-48b3-b9b7-980e0e82aaf5,3.0,5.0,2.33,4.0,3.58
76cbe9b5-115a-490d-a6d9-0c1203e8bb34,4.0,4.67,4.67,5.0,4.58
42ccc26f-c376-4da3-ac97-281c7f7191b1,3.67,4.67,5.0,5.0,4.58
fe8f1caa-1115-4854-9387-69910f007f28,3.33,4.67,4.0,4.33,4.08
1efb8275-e266-4af1-9920-8d5a72e8de54,3.33,3.0,4.67,3.0,3.5
76b290df-066b-4438-8ba0-341cbafbf5eb,3.33,4.0,4.33,5.0,4.16
1e686fdf-c268-47c3-a1a7-3e6635abb4a2,4.0,3.67,4.33,4.33,4.08
27c00bac-4086-4863-9cb6-c317251d1a6c,4.33,4.0,5.0,5.0,4.58
ee522054-0140-4c1c-ab0b-42efd03838ea,3.33,3.67,3.67,4.0,3.67
c527aade-4026-48fd-9d0c-7ed1edc63c66,4.67,5.0,3.33,5.0,4.5
4498d0f7-f743-4b17-8da4-e93d3941a81f,3.67,3.0,3.0,3.0,3.17
c7571a72-78e2-4cb5-9242-035139bcf006,3.33,3.67,3.67,4.0,3.67
e9d6f60b-cf61-40fa-882b-3fc9bab6dfec,2.33,3.0,4.67,3.0,3.25
5f236320-1a27-4bc5-9863-d7766b51e3cf,4.0,4.0,3.33,4.0,3.83
0f9f09c2-0c1f-4f1f-acb4-c6f1b6db4059,4.0,4.0,4.33,4.0,4.08
0cb3697e-7482-4c70-ab4c-fa4c821d0083,5.0,4.67,4.67,5.0,4.84
d19f52e9-d945-4f32-bb90-0e90357dddb1,3.67,5.0,4.67,4.67,4.5
8d5626c0-1131-4765-820f-cf3ed50a30cc,3.0,4.67,5.0,4.67,4.34
aa15c952-d11e-4759-81ce-1ce5d3f13f3f,1.0,2.0,2.33,3.33,2.16
10bbc492-8725-41d3-8875-f98443402399,3.67,3.0,4.67,3.0,3.58
061703ed-e553-46fc-a91c-f98e4744b5be,4.67,3.67,4.33,4.67,4.34
2cbcd6f4-2518-4ef0-a2ca-3fcb27728a75,4.67,4.33,5.0,4.33,4.58
9f348530-ab78-43a6-930d-6d203b0d0f46,3.67,5.0,5.0,5.0,4.67
b39d92ed-0ae1-47fb-b26f-2e296c33b33b,4.33,4.33,5.0,5.0,4.66
658a507f-80af-453c-aa2c-7356f436783d,4.67,3.0,3.67,3.0,3.58
6c4cb685-9fd0-4a7e-bbfd-0bc234a57279,3.67,4.33,5.0,5.0,4.5
7e732bde-59e9-4ecf-a603-a715aba91693,2.67,4.0,4.0,3.67,3.58
f7c8b4ae-4206-4179-a4d7-1368d79cf39e,3.67,3.33,4.0,4.33,3.83
09f21498-c6e5-46c1-99fd-fb41bbe1470f,4.67,4.33,5.0,5.0,4.75
a3664597-26f0-4d1f-91e2-a54458218886,1.33,1.33,3.67,2.67,2.25
00b61874-00fc-4df8-a648-330c597a52d3,4.67,5.0,5.0,5.0,4.92
4ee7753e-763a-402f-a7d0-787085f9f5ae,4.0,4.0,5.0,4.33,4.33
